ID;PRODUTO;CATEGORIA;PRECO;CUSTO;CUSTO_DOLAR;PESO_PRODUTO;PESO_CUBICO;ESTOQUE_ATUAL;ESTOQUE_MINIMO;INICIO_OFERTA;FIM_OFERTA;PRECO_OFERTA;MARCA;MODELO;REFERENCIA;GARANTIA;DISPONIBILIDADE;DESC_SIMPLES;VAZIO;ITENS_INCLUSOS;CARACTERISTICAS;MENSAGEM_ADICIONAL;DISPONIVEL;URL_PRODUTO;QUANTIDADE_VENDIDA;IMAGEM;VIDEO;EAN_GTIN_UPC;ALTURA;LARGURA;COMPRIMENTO;DATA_CADASTRO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4;IMAGEM 5;IMAGEM 6;IMAGEM 7;IMAGEM 8;IMAGEM 9;IMAGEM 10;IMAGEM 11;IMAGEM 12;IMAGEM 13;IMAGEM 14;IMAGEM 15;IMAGEM 16;CATEGORIA ADICIONAL 1;CATEGORIA ADICIONAL 2;CÓDIGO CATEGORIA ADICIONAL 1;CÓDIGO CATEGORIA ADICIONAL 2;GÊNERO;IDADE;DATA_ATIVACAO;DATA_DESATIVACAO;GRUPO_IMPOSTO_CODIGO;GRUPO_IMPOSTO_NOME;SELO_DESTAQUE;SELO_LANCAMENTO;SELO_ADICIONAL;SEO_TITULO;SEO_DESCRICAO_SIMPLIFICADA;SEO_PALAVRAS_CHAVES
293;Shorts Feminino Fitness, Poliéster, Duplo, Cores, Tamanhos;Shorts;20;11;0;244;390;3;0;;;0;Ilha Modas e Utilidades;FITNESS;1618121499;30 dias após o recebimento do produto;Imediata;;;1 shorts duplo;gênero: feminino, idade: adulto,;Para o dia a dia, passeio e prática de atividades físicas.;Não;http://www.ilhamodas.com/feminino/shorts/shorts-duplo-feminino-cores;3;https://images.tcdn.com.br/img/img_prod/786759/shorts_duplo_feminino_cores_293_1_20200602212210.png;;;2;26;36;02/06/2020 21:22:09;https://images.tcdn.com.br/img/img_prod/786759/shorts_duplo_feminino_cores_293_1_20200602212210.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_duplo_feminino_cores_293_2_20200602212210.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_duplo_feminino_cores_293_3_20200602212210.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_duplo_feminino_cores_293_4_20200602212211.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_duplo_feminino_cores_293_5_20200602212211.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_duplo_feminino_cores_293_6_20200602212211.png;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
305;Shorts Feminino Fitness, Poliéster, Estampado, Cores, Tamanhos;Shorts;10;8;0;156;390;5;0;;;0;Ilha Modas e Utilidades;FITNESS;1618122299;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio e prática de atividades físicas.;Não;http://www.ilhamodas.com/feminino/shorts/shorts-feminino-estampado-linha-de-treino-cores;9;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_3_20200602225750.png;;;2;26;36;02/06/2020 22:57:50;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_3_20200602225750.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_4_20200602225751.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_5_20200602225751.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_6_20200602225751.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_7_20200602225751.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_8_20200602225751.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_9_20200602225752.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_10_20200602225752.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_11_20200602225752.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_13_20200602225753.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_14_20200602225753.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_15_20200602225753.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_305_16_20200602225753.png;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Sim;;;
307;Shorts Feminino Fitness, Poliéster, Estampado, Cores, Tamanhos;Shorts;10;8;0;156;390;2;0;;;0;Ilha Modas e Utilidades;FITNESS;1618122251;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para o dia a dia, passeio e prática de atividades físicas.;Não;http://www.ilhamodas.com/feminino/shorts/shorts-feminino-estampado-linha-de-treino-cores-;0;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_307_1_20200604135509.png;;;2;26;36;04/06/2020 13:49:54;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_307_1_20200604135509.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_307_2_20200604135510.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_feminino_estampado_linha_de_treino_cores_307_3_20200604135510.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
37;Shorts Feminino Listrado, Crepe, Com bolso lateral, Cinto, Cores, Tamanhos;Shorts;20;15;0;200;390;6;1;;;0;Ilha Modas e Utilidades;CASUAL;1615112199;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para passeio, dia a dia e situações especiais, material flexível.;Sim;http://www.ilhamodas.com/feminino/shorts/shorts-em-viscose-com-listras;2;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_2_20200520150445.png;;;2;26;36;03/05/2020 16:37:05;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_2_20200520150445.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_3_20200520150445.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_4_20200520150445.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_6_20200520150446.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_7_20200520150446.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_8_20200520150446.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_9_20200520154414.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_10_20200520154414.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_crepe_listras_37_11_20200520154415.png;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;05/03/2021;;;Sim;Não;Não;;;
127;Shorts Feminino Poliéster, Estampado, Bolso lateral, Cores, Tamanhos;Shorts;20;12;0;118;390;1;0;;;0;Ilha Modas e Utilidades;CASUAL;1615112999;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para passeio e dia a dia, tecido leve.;Não;http://www.ilhamodas.com/feminino/shorts/shorts-em-viscose-florido-;1;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_127_1_20200525144657.png;;;2;26;36;08/05/2020 17:23:00;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_127_1_20200525144657.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_127_2_20200525144658.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
35;Shorts Feminino Poliéster, Estampado, Bolso lateral, Elástico na cintura, Cores, Tamanhos;Shorts;20;12;0;140;390;4;1;;;0;Ilha Modas e Utilidades;CASUAL;1615112099;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: adulto,;Para passeio e dia a dia, material leve.;Sim;http://www.ilhamodas.com/feminino/shorts/shorts-florido-cores;7;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_cores_35_1_20200520143902.png;;;2;26;36;03/05/2020 15:56:43;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_cores_35_1_20200520143902.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_cores_35_2_20200520143902.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_cores_35_3_20200520143903.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_em_viscose_florido_cores_35_4_20200520143903.png;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;27/09/2021;19/09/2021;;;Não;Não;Não;;;
243;Shorts Poliéster Masculino Liso Cores;Shorts;12,99;8;0;150;390;5;0;;;0;Ilha Modas e Utilidades;FITNESS;5218119099;30 dias após o recebimento do produto;Imediata;;;1 Shorts esportivo;gênero: masculino, idade: adulto,;Indicado para futebol e outros esportes, também para o dia a dia, leve, com elástico e cordão.;Não;http://www.ilhamodas.com/masculino/bermuda/shorts-esportivo-cores;0;https://images.tcdn.com.br/img/img_prod/786759/shorts_esportivo_cores_243_3_20200515152457.png;;;2;26;36;15/05/2020 15:24:56;https://images.tcdn.com.br/img/img_prod/786759/shorts_esportivo_cores_243_3_20200515152457.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_esportivo_cores_243_1_20200515152456.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_esportivo_cores_243_2_20200515152456.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_esportivo_cores_243_4_20200515152457.png;;;;;;;;;;;;;MASCULINO;;1;;masculino;adulto;16/03/2021;19/09/2021;;;Não;Não;Sim;;;
229;Shorts Suplex Infanil Menina Estampado;Shorts;10;6;0;117;390;7;1;;;0;Ilha Modas e Utilidades;CASUAL;8215117099;30 dias após o recebimento do produto;Imediata;;;1 shorts;gênero: feminino, idade: infantil,;Para o dia a dia e passeio.;Não;http://www.ilhamodas.com/menina/shorts/shorts-estampados-cores;0;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_estampado_infantil_229_1_20200605091724.png;;;2;26;36;15/05/2020 14:30:20;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_estampado_infantil_229_1_20200605091724.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_estampado_infantil_229_2_20200605091724.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_estampado_infantil_229_3_20200605091724.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_estampado_infantil_229_4_20200605091725.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_estampado_infantil_229_5_20200605091725.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_suplex_estampado_infantil_229_6_20200605091725.png;;;;;;;;;;;INFANTIL > MENINA > Shorts;;101;;feminino;infantil;16/03/2021;19/09/2021;;;Não;Sim;Não;;;
245;Shorts Tactel Masculino Bolso lateral e traseiro Cores;Shorts;12,99;8;0;150;390;2;0;;;0;Ilha Modas e Utilidades;FITNESS;5218119199;30 dias após o recebimento do produto;Imediata;;;1 Shorts de corrida;gênero: masculino, idade: adulto,;Indicado para atividades físicas e uso diário. Elástico na cintura, cadarço interno para melhor ajuste, leve e de secagem rápida.;Não;http://www.ilhamodas.com/masculino/shorts/shorts-de-corrida-com-bolso-cores;3;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_corrida_com_bolso_cores_245_1_20200515153528.png;;;2;26;36;15/05/2020 15:35:28;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_corrida_com_bolso_cores_245_1_20200515153528.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_corrida_com_bolso_cores_245_2_20200515153528.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_corrida_com_bolso_cores_245_3_20200515153528.png;https://images.tcdn.com.br/img/img_prod/786759/shorts_de_corrida_com_bolso_cores_245_4_20200515153528.png;;;;;;;;;;;;;MASCULINO;;1;;masculino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
183;Top Feminino Fitness, Algodão, Com costas em renda, Sem bojo, Cores, Tamanhos;Tops;10;6;0;97;390;1;0;;;0;Ilha Modas e Utilidades;FITNESS;2118113799;30 dias após o recebimento do produto;Imediata;;;1 Top;gênero: feminino, idade: adulto,;Para exercícios físicos, dia a dia e também para passeios.;Não;http://www.ilhamodas.com/feminino/top/top-com-costas-em-renda-cores;7;https://images.tcdn.com.br/img/img_prod/786759/top_algodao_fitness_com_costas_em_renda_sem_bojo_183_1_20200528105048.png;;;2;26;36;14/05/2020 18:08:44;https://images.tcdn.com.br/img/img_prod/786759/top_algodao_fitness_com_costas_em_renda_sem_bojo_183_1_20200528105048.png;https://images.tcdn.com.br/img/img_prod/786759/top_algodao_fitness_com_costas_em_renda_sem_bojo_183_2_20200528105048.png;https://images.tcdn.com.br/img/img_prod/786759/top_algodao_fitness_com_costas_em_renda_sem_bojo_183_3_20200528105049.png;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
181;Top Feminino Fitness, Poliéster, Com bojo, Cores, Tamanhos;Tops;20;11;0;155;390;3;0;;;0;Ilha Modas e Utilidades;FITNESS;2118113699;30 dias após o recebimento do produto;Imediata;;;1 Top;gênero: feminino, idade: adulto,;Para exercícios físicos, dia a dia e também para passeios.;Não;http://www.ilhamodas.com/feminino/top/top-com-bojo-cores;3;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_1_20200618131626.png;;;2;26;36;14/05/2020 17:52:45;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_1_20200618131626.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_2_20200618131627.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_3_20200618131627.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_4_20200618131627.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_5_20200618131628.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_6_20200618131628.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_7_20200618131628.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_8_20200618131629.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_9_20200618131629.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_1_20200528112347.png;https://images.tcdn.com.br/img/img_prod/786759/top_suplex_fitness_com_bojo_181_2_20200528112347.png;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;19/09/2021;;;Não;Não;Não;;;
239;Vestido Algodão Infantil Alcinha Estampado;Vestidos;20;13;0;116;390;3;0;;;0;Ilha Modas e Utilidades;CASUAL;8415117699;30 dias após o recebimento do produto;Imediata;;;1 Vestido;gênero: feminino, idade: infantil,;Para o dia a dia, passeio e ocasiões especiais.;Não;http://www.ilhamodas.com/menina/vestidos/vestido-de-alcinha-cores;1;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_239_1_20200605094305.png;;;2;26;36;15/05/2020 15:05:56;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_239_1_20200605094305.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_239_2_20200605094306.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_239_3_20200605094306.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_239_4_20200605094306.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_239_5_20200605094307.png;;;;;;;;;;;;INFANTIL > MENINA > Vestidos;;107;;feminino;infantil;16/03/2021;22/04/2021;;;Sim;Não;Não;;;
235;Vestido Algodão Infantil Estampado;Vestidos;20;11;0;123;390;1;1;;;0;Ilha Modas e Utilidades;CASUAL;8415117499;30 dias após o recebimento do produto;Imediata;;;1 Vestido;gênero: feminino, idade: infantil,;Para o dia a dia, passeio e ocasiões especiais.;Não;http://www.ilhamodas.com/menina/vestidos/vestido-de-moranguinhos;0;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_235_1_20200605093142.png;;;2;26;36;15/05/2020 14:56:14;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_235_1_20200605093142.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_estampado_infantil_235_2_20200605093143.png;;;;;;;;;;;;;;;INFANTIL > MENINA > Vestidos;;107;;feminino;infantil;16/03/2021;19/09/2021;;;Não;Não;Não;;;
241;Vestido Algodão Infantil Florido Com laço;Vestidos;20;13;0;123;390;3;0;;;0;Ilha Modas e Utilidades;CASUAL;8415118099;30 dias após o recebimento do produto;Imediata;;;1 Vestido;gênero: feminino, idade: infantil,;Para o dia a dia, passeio e ocasiões especiais.;Não;http://www.ilhamodas.com/menina/vestidos/vestido-florido-com-laco-e-babado-cores;0;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_florido_infantil_com_laco_241_1_20200605095625.png;;;2;26;36;15/05/2020 15:16:55;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_florido_infantil_com_laco_241_1_20200605095625.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_florido_infantil_com_laco_241_2_20200605095625.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_florido_infantil_com_laco_241_3_20200605095625.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_algodao_florido_infantil_com_laco_241_4_20200605095626.png;;;;;;;;;;;;;INFANTIL > MENINA > Vestidos;;107;;feminino;infantil;16/03/2021;19/09/2021;;;Sim;Não;Não;;;
321;Vestido Jeans, Feminino, Plus Size,  Jardineira, Com Alças Reguláveis;Vestidos;69,99;55;0;550;1950;3;0;;;0;Ilha Modas e Utilidades;PLUS SIZE;VEPL321000099;30 dias após o recebimento do produto;Imediata;;;1 VESTIDO JARDINEIRA;gênero: feminino, idade: adulto,;Modelo para passeio, festas e ocasiões especiais, com passador de cinto, bem comportado.;Sim;http://www.ilhamodas.com/feminino/vestidos/vestido-jardineira-jeans-feminino-plus-size;9;https://images.tcdn.com.br/img/img_prod/786759/vestido_jardineira_jeans_feminino_plus_size_321_4_20201016200816.jpg;;;10;26;36;16/10/2020 18:13:01;https://images.tcdn.com.br/img/img_prod/786759/vestido_jardineira_jeans_feminino_plus_size_321_4_20201016200816.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jardineira_jeans_feminino_plus_size_321_3_20201016193609.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jardineira_jeans_feminino_plus_size_321_1_20201016184626.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jardineira_jeans_feminino_plus_size_321_2_20201016190353.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jardineira_jeans_feminino_plus_size_321_4_20201016195521.jpg;;;;;;;;;;;;PLUS SIZE > Vestidos;;87;;feminino;adulto;16/03/2021;05/03/2021;;;Sim;Não;Não;;;
319;Vestido Jeans, Feminino, Plus Size, Chamise, Com Botões frontal;Vestidos;69,99;55;0;350;1950;1;0;;;0;Ilha Modas e Utilidades;PLUS SIZE;VEPL319000099;30 dias após o recebimento do produto;Imediata;;;1 VESTIDO;gênero: feminino, idade: adulto,;Modelo para passeio, festas e ocasiões especiais, chamise, bem comportado.;Sim;http://www.ilhamodas.com/feminino/vestidos/vestido-jeans-feminino-plus-size-midi-com-botoes-frontal-gola-careca;5;https://images.tcdn.com.br/img/img_prod/786759/vestido_chamise_jeans_feminino_plus_size_midi_com_botoes_frontal_319_1_20201016110533.jpg;;;10;26;36;16/10/2020 09:11:28;https://images.tcdn.com.br/img/img_prod/786759/vestido_chamise_jeans_feminino_plus_size_midi_com_botoes_frontal_319_1_20201016110533.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_chamise_jeans_feminino_plus_size_midi_com_botoes_frontal_319_2_20201016110533.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_chamise_jeans_feminino_plus_size_midi_com_botoes_frontal_319_3_20201016110534.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_chamise_jeans_feminino_plus_size_midi_com_botoes_frontal_319_4_20201016165638.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_chamise_jeans_feminino_plus_size_midi_com_botoes_frontal_319_4_20201016125640.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_chamise_jeans_feminino_plus_size_midi_com_botoes_frontal_319_6_20201016210633.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_chamise_com_botoes_frontal_319_7_20201028113912.png;;;;;;;;;;PLUS SIZE > Vestidos;;87;;feminino;adulto;16/03/2021;05/03/2021;;;Sim;Não;Não;;;
317;Vestido Jeans, Feminino, Plus Size, Midi, Soltinho, Babado, Ciganinha;Vestidos;99,99;55;0;460;1950;0;0;;;0;ilhamodas.com;PLUS SIZE;VEPL317000000;30 dias após o recebimento do produto;Imediata;;;1 VESTIDO;gênero: feminino, idade: adulto,;Modelo para passeio, festas e ocasiões especiais, soltinho, bem comportado.;Não;http://www.ilhamodas.com/feminino/vestidos/vestido-jeans-feminino-plus-size-soltinho-ciganinha;12;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_1_20201009093646.jpg;;;10;26;36;08/10/2020 10:01:08;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_1_20201009093646.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_2_20201009103235.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_4_20201009110714.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_3_20201009104633.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_5_20201009111846.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_6_20201013121912.jpg;https://images.tcdn.com.br/img/img_prod/786759/vestido_jeans_feminino_plus_size_midi_soltinho_babado_ciganinha_317_7_20201015101853.png;;;;;;;;;;PLUS SIZE > Vestidos;;87;;feminino;adulto;15/10/2020;25/12/2020;;;Sim;Não;Não;;;
17;Vestido Longo Poliéster, Feminino, Estampado, Tamanhos;Vestidos;34,99;28;0;270;390;1;1;;;0;Ilha Modas e Utilidades;CASUAL;1215101199;30 dias após o recebimento do produto;Imediata;;;1 vestido;gênero: feminino, idade: adulto,;Para passeio, festas e situações especiais, confortável, não possui bojo.;Sim;http://www.ilhamodas.com/feminino/vestido/vestido-florido-longo;0;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_longo_em_crepe_17_1_20200520142126.png;;;2;26;36;03/05/2020 13:08:21;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_longo_em_crepe_17_1_20200520142126.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_longo_em_crepe_17_2_20200520142126.png;;;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;05/03/2021;;;Não;Não;Não;;;
15;Vestido Longo Viscose, Feminino, Estampado, Tamanhos;Vestidos;34,99;28;0;260;390;5;1;;;0;Ilha Modas e Utilidades;CASUAL;1215100999;30 dias após o recebimento do produto;Imediata;;;1 vestido;gênero: feminino, idade: adulto,;Para passeio, festas e situações especiais, confortável, não possui bojo.;Sim;http://www.ilhamodas.com/feminino/vestido/vestido-florido-de-alca;2;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_de_alca_importado_15_1_20200520142041.png;;;2;26;36;03/05/2020 13:00:13;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_de_alca_importado_15_1_20200520142041.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_de_alca_importado_15_2_20200520142042.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_de_alca_importado_15_3_20200520142042.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_florido_de_alca_importado_15_4_20200520142042.png;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;16/03/2021;05/03/2021;;;Sim;Não;Não;;;
13;Vestido Longo Viscose, Feminino, Indiano, Estampado;Vestidos;99,99;50;0;410;390;0;1;;;0;Ilha Modas e Utilidades;CASUAL;1215100799;30 dias após o recebimento do produto;;;;1 vestido;gênero: feminino, idade: adulto,;Para passeio, festas e situações especiais, confortável, não possui bojo, com ajuste de largura.;Não;http://www.ilhamodas.com/feminino/vestido/vestido-costas-fechada;7;https://images.tcdn.com.br/img/img_prod/786759/vestido_indiano_longo_13_1_20200520141758.png;;;2;26;36;03/05/2020 12:49:17;https://images.tcdn.com.br/img/img_prod/786759/vestido_indiano_longo_13_1_20200520141758.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_indiano_longo_13_2_20200520141758.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_indiano_longo_13_3_20200520141758.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_indiano_longo_13_4_20200520141758.png;;;;;;;;;;;;;FEMININO;;3;;feminino;adulto;03/05/2020;28/12/2020;;;Não;Não;Não;;;
47;Vestido Midi Crepe, Feminino, Evangélico, Cores, Tamanhos;Vestidos;34,99;30;0;340;390;1;0;;;0;Ilha Modas e Utilidades;GOSPEL;1211104999;30 dias após o recebimento do produto;Imediata;;;1 vestido;gênero: feminino, idade: adulto,;Para passeio, festas e situações especiais, material flexível, confortável, não possui bojo.;Sim;http://www.ilhamodas.com/feminino/vestido/vestido-com-babado;1;https://images.tcdn.com.br/img/img_prod/786759/vestido_moda_evangelica_em_crepe_47_1_20200521110206.png;;;2;26;36;05/05/2020 14:34:39;https://images.tcdn.com.br/img/img_prod/786759/vestido_moda_evangelica_em_crepe_47_1_20200521110206.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_moda_evangelica_em_crepe_47_2_20200521110206.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_moda_evangelica_em_crepe_47_3_20200521110206.png;https://images.tcdn.com.br/img/img_prod/786759/vestido_moda_evangelica_em_crepe_47_4_20200521110207.png;;;;;;;;;;;;;MODA EVANGÉLICA > Vestidos;;89;;feminino;adulto;19/03/2021;16/03/2021;;;Não;Não;Não;;;
